date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.894518,6,0.06383,0.070343,0.491967,0.004653,0.553081,0.493421,1
0.894518,6,0.085106,0.06539,0.42889,0.004302,0.504661,0.592105,0
0.894518,6,0.106383,0.061457,0.376376,0.004005,0.477732,0.620614,0
0.894518,6,0.12766,0.063558,0.327284,0.004094,0.443553,0.665789,0
0.894518,6,0.148936,0.054371,0.291431,0.003336,0.423615,0.662719,0
0.894518,6,0.170213,0.049598,0.26986,0.002991,0.398757,0.722807,0
0.894518,6,0.191489,0.050588,0.266439,0.002792,0.394355,0.728509,0
0.894518,6,0.212766,0.05311,0.290985,0.002665,0.39332,0.713596,0
0.894518,6,0.234043,0.040561,0.331747,0.002644,0.420766,0.661404,0
0.894518,6,0.255319,0.057554,0.440196,0.003833,0.496116,0.558333,0
0.894518,6,0.276596,0.072745,0.560101,0.004877,0.583894,0.492982,1
0.894518,6,0.297872,0.068002,0.611574,0.004607,0.638011,0.410965,1
0.894518,6,0.319149,0.083043,0.698007,0.005631,0.702227,0.439912,1
0.894518,6,0.340426,0.086105,0.725974,0.00585,0.766183,0.374561,1
0.894518,6,0.361702,0.086075,0.717048,0.005866,0.773175,0.374561,1
0.894518,6,0.382979,0.087216,0.735198,0.005941,0.78638,0.364035,1
0.894518,6,0.404255,0.087456,0.746653,0.005916,0.775505,0.392544,1
0.894518,6,0.425532,0.084424,0.728652,0.005717,0.759969,0.415789,1
0.894518,6,0.446809,0.083734,0.700684,0.005661,0.741326,0.412719,1
0.894518,6,0.468085,0.082443,0.675394,0.005519,0.726567,0.470614,1
0.894518,6,0.489362,0.080791,0.663939,0.005372,0.705593,0.49386,1
0.894518,6,0.510638,0.073346,0.647575,0.004884,0.6797,0.538158,1
0.894518,6,0.531915,0.071574,0.644749,0.004761,0.644744,0.520614,1
0.894518,6,0.553191,0.074457,0.63612,0.004987,0.668824,0.500439,1
0.894518,6,0.574468,0.071274,0.621392,0.004788,0.652253,0.499123,1
0.894518,6,0.595745,0.068242,0.607111,0.004568,0.634645,0.479386,0
0.894518,6,0.617021,0.066891,0.588664,0.004497,0.608493,0.446491,0
0.894518,6,0.638298,0.061847,0.582565,0.004119,0.59477,0.465351,0
0.894518,6,0.659574,0.062748,0.597888,0.004173,0.578975,0.513158,0
0.894518,6,0.680851,0.068782,0.624517,0.004566,0.581564,0.55,0
0.894518,6,0.702128,0.074667,0.671526,0.004954,0.592439,0.640789,1
0.894518,6,0.723404,0.076708,0.738322,0.005093,0.644744,0.590789,1
0.894518,6,0.744681,0.086886,0.811068,0.005775,0.718281,0.510526,1
0.894518,6,0.765957,0.087036,0.814043,0.005796,0.738736,0.497807,1
0.894518,6,0.787234,0.084935,0.789646,0.005673,0.719834,0.504825,1
0.894518,6,0.808511,0.07938,0.754537,0.005301,0.677628,0.484211,1
0.894518,6,0.829787,0.066591,0.721363,0.004445,0.642931,0.509211,0
0.894518,6,0.851064,0.063738,0.694882,0.004258,0.613154,0.535088,0
0.894518,6,0.87234,0.062898,0.67837,0.004186,0.588555,0.488596,0
0.894518,6,0.893617,0.060586,0.637905,0.004032,0.547903,0.548246,0
0.894518,6,0.914894,0.055272,0.600565,0.003247,0.515536,0.544298,0
0.894518,6,0.93617,0.058845,0.628384,0.003747,0.496893,0.622368,0
0.894518,6,0.957447,0.061187,0.63136,0.00398,0.486535,0.607018,0
0.894518,6,0.978723,0.068872,0.619458,0.004576,0.576903,0.524561,0
0.894518,6,1.0,0.067311,0.604433,0.00446,0.559814,0.58114,0
0.894562,7,0.0,0.080371,0.577507,0.005278,0.534438,0.621053,1
0.894562,7,0.021277,0.074216,0.560845,0.004317,0.498705,0.623684,1
0.894562,7,0.042553,0.069833,0.513686,0.004595,0.545831,0.554825,0
0.894562,7,0.06383,0.060556,0.457453,0.003965,0.521233,0.609211,0
0.894562,7,0.085106,0.056023,0.39765,0.003571,0.488348,0.61886,0
0.894562,7,0.106383,0.050168,0.342011,0.003257,0.451321,0.689035,0
0.894562,7,0.12766,0.045154,0.287414,0.002904,0.410668,0.752193,0
0.894562,7,0.148936,0.042873,0.246058,0.002734,0.387882,0.744737,0
0.894562,7,0.170213,0.02579,0.220173,0.001647,0.357069,0.791228,0
0.894562,7,0.191489,0.025459,0.212883,0.001631,0.336354,0.770614,0
0.894562,7,0.212766,0.024829,0.214371,0.001593,0.315122,0.796491,0
0.894562,7,0.234043,0.029122,0.227313,0.001608,0.315381,0.80307,0
0.894562,7,0.255319,0.038129,0.261976,0.002202,0.33972,0.794737,0
0.894562,7,0.276596,0.049538,0.297977,0.002678,0.35914,0.816228,0
0.894562,7,0.297872,0.053771,0.356293,0.002073,0.347488,0.80307,0
0.894562,7,0.319149,0.061727,0.445552,0.003224,0.394614,0.814035,0
0.894562,7,0.340426,0.068212,0.527819,0.004323,0.435785,0.795175,1
0.894562,7,0.361702,0.079771,0.589705,0.005089,0.475401,0.797807,1
0.894562,7,0.382979,0.087216,0.645641,0.005573,0.515018,0.72807,1
0.894562,7,0.404255,0.087577,0.657394,0.005548,0.522009,0.774123,1
0.894562,7,0.425532,0.086496,0.631955,0.005492,0.53392,0.800439,1
0.894562,7,0.446809,0.07896,0.604433,0.005008,0.518384,0.828509,1
0.894562,7,0.468085,0.07836,0.57468,0.004958,0.509581,0.822368,1
0.894562,7,0.489362,0.07866,0.554894,0.004954,0.491973,0.823246,1
0.894562,7,0.510638,0.074246,0.531389,0.004672,0.481616,0.862281,1
0.894562,7,0.531915,0.076678,0.511157,0.004803,0.468928,0.876754,1
0.894562,7,0.553191,0.076918,0.494347,0.00483,0.485241,0.82193,1
0.894562,7,0.574468,0.074246,0.488099,0.004672,0.469446,0.840351,1
0.894562,7,0.595745,0.06524,0.471883,0.00408,0.458312,0.821053,1
0.894562,7,0.617021,0.066471,0.475305,0.004167,0.440445,0.820175,1
0.894562,7,0.638298,0.066561,0.474412,0.004173,0.451062,0.825,1
0.894562,7,0.659574,0.066471,0.481999,0.004182,0.46349,0.824561,1
0.894562,7,0.680851,0.06581,0.505356,0.00413,0.429052,0.824123,1
0.894562,7,0.702128,0.070313,0.563374,0.004429,0.453651,0.830702,1
0.894562,7,0.723404,0.074727,0.621541,0.00478,0.497929,0.789474,1
0.894562,7,0.744681,0.093401,0.707676,0.006022,0.582082,0.707018,1
0.894562,7,0.765957,0.096493,0.718982,0.006248,0.607457,0.646491,1
0.894562,7,0.787234,0.09193,0.695478,0.005943,0.586743,0.676316,1
0.894562,7,0.808511,0.0789,0.646831,0.00511,0.549715,0.672807,1
0.894562,7,0.829787,0.069203,0.605623,0.004483,0.508545,0.699561,1
0.894562,7,0.851064,0.071875,0.584052,0.004618,0.494045,0.760088,1
0.894562,7,0.87234,0.071424,0.56382,0.004557,0.4855,0.764912,1
0.894562,7,0.893617,0.069173,0.537935,0.004341,0.465821,0.746053,1
0.894562,7,0.914894,0.068812,0.501488,0.004159,0.425168,0.675877,1
0.894562,7,0.93617,0.081602,0.515769,0.004173,0.404972,0.657456,1
0.894562,7,0.957447,0.062958,0.511604,0.003469,0.394614,0.605702,0
0.894562,7,0.978723,0.083373,0.504612,0.004979,0.464785,0.629386,1
0.894562,7,1.0,0.06566,0.466974,0.00388,0.45624,0.61886,0
0.894606,1,0.0,0.060136,0.431419,0.002925,0.429311,0.640789,0
0.894606,1,0.021277,0.059986,0.385451,0.002852,0.414034,0.640789,0
0.894606,1,0.042553,0.059835,0.346325,0.003247,0.455463,0.59693,0
0.894606,1,0.06383,0.059805,0.30601,0.00274,0.431383,0.59693,0
0.894606,1,0.085106,0.055752,0.260042,0.002009,0.396168,0.59693,0
0.894606,1,0.106383,0.041431,0.221958,0.002451,0.358881,0.662719,0
0.894606,1,0.12766,0.027771,0.191312,0.001799,0.325738,0.67807,0
0.894606,1,0.148936,0.032455,0.171378,0.002092,0.295702,0.75614,0
0.894606,1,0.170213,0.024409,0.160369,0.001577,0.268255,0.733772,0
0.894606,1,0.191489,0.024198,0.145641,0.001577,0.232004,0.707895,0
0.894606,1,0.212766,0.024499,0.152336,0.001602,0.229156,0.748246,0
0.894606,1,0.234043,0.02621,0.159774,0.001701,0.230709,0.782018,0
0.894606,1,0.255319,0.02633,0.177031,0.001689,0.236147,0.789035,0
0.894606,1,0.276596,0.031284,0.201428,0.002019,0.253237,0.828509,0
0.894606,1,0.297872,0.029693,0.233561,0.001884,0.246504,0.854386,0
0.894606,1,0.319149,0.032545,0.299911,0.002056,0.211548,0.859649,0
0.894606,1,0.340426,0.044013,0.385153,0.002881,0.262299,0.866228,0
0.894606,1,0.361702,0.056023,0.461916,0.002661,0.324702,0.861404,0
0.894606,1,0.382979,0.064849,0.541059,0.00366,0.362765,0.873246,1
0.894606,1,0.404255,0.087066,0.590449,0.002717,0.376489,0.789474,1
0.894606,1,0.425532,0.097694,0.611871,0.006043,0.374676,0.701754,1
0.894606,1,0.446809,0.110544,0.61202,0.006697,0.370016,0.67807,1
0.894606,1,0.468085,0.101327,0.615739,0.00619,0.386587,0.826754,1
0.894606,1,0.489362,0.096493,0.612318,0.003903,0.396168,0.845175,1
0.894606,1,0.510638,0.097154,0.603243,0.004196,0.390989,0.867105,1
0.894606,1,0.531915,0.096673,0.585986,0.004179,0.382185,0.847807,1
0.894606,1,0.553191,0.093341,0.556233,0.004948,0.400311,0.854386,1
0.894606,1,0.574468,0.090219,0.536299,0.004568,0.388659,0.847368,1
0.894606,1,0.595745,0.089138,0.515025,0.004387,0.378301,0.847807,1
0.894606,1,0.617021,0.087216,0.498512,0.004408,0.378301,0.869737,1
0.894606,1,0.638298,0.086316,0.490181,0.003828,0.405748,0.863596,1
0.894606,1,0.659574,0.085625,0.499851,0.004258,0.399793,0.863596,1
0.894606,1,0.680851,0.087577,0.52172,0.002962,0.425945,0.775877,1
0.894606,1,0.702128,0.087186,0.565605,0.005411,0.443035,0.778947,1
0.894606,1,0.723404,0.079891,0.62645,0.005104,0.469964,0.839474,1
0.894606,1,0.744681,0.090729,0.702618,0.005864,0.557742,0.825,1
0.894606,1,0.765957,0.091029,0.728801,0.005935,0.576385,0.764474,1
0.894606,1,0.787234,0.086706,0.710205,0.005436,0.566546,0.791228,1
0.894606,1,0.808511,0.088297,0.685213,0.005486,0.539358,0.777632,1
0.894606,1,0.829787,0.089378,0.663642,0.004898,0.511134,0.770175,1
0.894606,1,0.851064,0.084604,0.629426,0.005139,0.493527,0.789035,1
0.894606,1,0.87234,0.072655,0.612467,0.004647,0.488089,0.766228,1
0.894606,1,0.893617,0.07869,0.565457,0.00494,0.477991,0.773684,1
0.894606,1,0.914894,0.084844,0.520827,0.002096,0.441481,0.688158,1
0.894606,1,0.93617,0.088657,0.522464,0.002032,0.385293,0.650439,1
0.894606,1,0.957447,0.070554,0.491669,0.00205,0.367167,0.650439,1
0.894606,1,0.978723,0.069803,0.468908,0.003479,0.408079,0.635088,1
0.894606,1,1.0,0.059926,0.434692,0.003103,0.418695,0.678947,0
0.894651,2,0.0,0.048787,0.405088,0.002594,0.414034,0.672368,0
0.894651,2,0.021277,0.046295,0.366706,0.002781,0.403159,0.694298,0
0.894651,2,0.042553,0.051159,0.33368,0.003189,0.450803,0.639035,0
0.894651,2,0.06383,0.053771,0.299911,0.002119,0.407561,0.650439,0
0.894651,2,0.085106,0.050198,0.268968,0.002748,0.39798,0.666228,0
0.894651,2,0.106383,0.0399,0.235049,0.002603,0.363542,0.671053,0
0.894651,2,0.12766,0.028191,0.212139,0.00183,0.315381,0.646491,0
0.894651,2,0.148936,0.025129,0.196073,0.001641,0.293112,0.632895,0
0.894651,2,0.170213,0.024168,0.183428,0.001585,0.286898,0.611404,0
0.894651,2,0.191489,0.025009,0.193395,0.001639,0.273692,0.644737,0
0.894651,2,0.212766,0.029693,0.227908,0.00193,0.284309,0.734211,0
0.894651,2,0.234043,0.030323,0.282803,0.001973,0.310202,0.72807,0
0.894651,2,0.255319,0.05245,0.397947,0.002881,0.390471,0.688158,0
0.894651,2,0.276596,0.057554,0.518001,0.003257,0.472812,0.613596,0
0.894651,2,0.297872,0.060136,0.563225,0.003833,0.551528,0.468421,0
0.894651,2,0.319149,0.072835,0.647575,0.004913,0.625842,0.435088,1
0.894651,2,0.340426,0.081332,0.668402,0.005461,0.666753,0.482895,1
0.894651,2,0.361702,0.082413,0.673312,0.005532,0.679959,0.463158,1
0.894651,2,0.382979,0.084754,0.717644,0.00569,0.696271,0.450439,1
0.894651,2,0.404255,0.087547,0.72895,0.005829,0.692905,0.453509,1
0.894651,2,0.425532,0.084905,0.710949,0.005661,0.684619,0.508333,1
0.894651,2,0.446809,0.082593,0.694585,0.005486,0.681771,0.496053,1
0.894651,2,0.468085,0.084364,0.681642,0.005573,0.676075,0.47807,1
0.894651,2,0.489362,0.084064,0.680006,0.005507,0.665458,0.494737,1
0.894651,2,0.510638,0.083193,0.672716,0.005442,0.651994,0.591228,1
0.894651,2,0.531915,0.082743,0.668997,0.005386,0.642672,0.629386,1
0.894651,2,0.553191,0.083614,0.678518,0.00538,0.666753,0.600877,1
0.894651,2,0.574468,0.084814,0.681047,0.005501,0.681771,0.588596,1
0.894651,2,0.595745,0.087216,0.685808,0.005573,0.688244,0.602632,1
0.894651,2,0.617021,0.087066,0.682237,0.005548,0.680994,0.596491,1
0.894651,2,0.638298,0.087697,0.68075,0.00558,0.669601,0.614035,1
0.894651,2,0.659574,0.119611,0.70961,0.007432,0.661574,0.653509,1
0.894651,2,0.680851,0.090579,0.739066,0.0057,0.662869,0.700877,1
0.894651,2,0.702128,0.107482,0.78801,0.006764,0.687727,0.671491,1
0.894651,2,0.723404,0.135343,0.849598,0.008602,0.741067,0.628947,1
0.894651,2,0.744681,0.161042,0.917882,0.010264,0.785603,0.659649,1
0.894651,2,0.765957,0.154137,0.911187,0.009884,0.767996,0.657018,1
0.894651,2,0.787234,0.128888,0.878012,0.008247,0.725272,0.762719,1
0.894651,2,0.808511,0.087066,0.829961,0.00555,0.687468,0.707456,1
0.894651,2,0.829787,0.086346,0.788456,0.005561,0.650699,0.682895,1
0.894651,2,0.851064,0.085985,0.761381,0.005559,0.618332,0.723684,1
0.894651,2,0.87234,0.076738,0.731181,0.004996,0.583118,0.614912,1
0.894651,2,0.893617,0.061967,0.675989,0.00409,0.544019,0.533772,0
0.894651,2,0.914894,0.033956,0.613954,0.002246,0.511393,0.514474,0
0.894651,2,0.93617,0.070614,0.620649,0.004375,0.490419,0.55307,0
0.894651,2,0.957447,0.060856,0.608747,0.003496,0.463749,0.57193,0
0.894651,2,0.978723,0.069473,0.594615,0.004609,0.519679,0.498246,0
0.894651,2,1.0,0.061006,0.576763,0.003986,0.504402,0.571491,0
0.894695,3,0.0,0.063678,0.564564,0.004169,0.489125,0.574561,0
0.894695,3,0.021277,0.060136,0.547307,0.003758,0.468151,0.588596,0
0.894695,3,0.042553,0.062237,0.518298,0.00409,0.527965,0.524123,0
0.894695,3,0.06383,0.057494,0.466082,0.003783,0.506732,0.549561,0
0.894695,3,0.085106,0.058965,0.409997,0.002889,0.472553,0.53114,0
0.894695,3,0.106383,0.060136,0.361797,0.002871,0.441999,0.53114,0
0.894695,3,0.12766,0.060136,0.310771,0.002526,0.40782,0.53114,0
0.894695,3,0.148936,0.029542,0.280125,0.00194,0.362506,0.442544,0
0.894695,3,0.170213,0.034676,0.262868,0.002281,0.343863,0.572368,0
0.894695,3,0.191489,0.042813,0.253794,0.002777,0.351631,0.65307,0
0.894695,3,0.212766,0.049808,0.278489,0.003205,0.363801,0.691228,0
0.894695,3,0.234043,0.02642,0.324457,0.00173,0.367426,0.528947,0
0.894695,3,0.255319,0.054792,0.432609,0.00365,0.439927,0.535526,0
0.894695,3,0.276596,0.078209,0.536001,0.005174,0.539099,0.465351,1
0.894695,3,0.297872,0.073766,0.590449,0.004921,0.60202,0.419737,0
0.894695,3,0.319149,0.110544,0.671973,0.00737,0.687985,0.348684,1
0.894695,3,0.340426,0.107061,0.680303,0.007173,0.726567,0.306579,1
0.894695,3,0.361702,0.088387,0.671973,0.005926,0.73304,0.314035,1
0.894695,3,0.382979,0.145551,0.70961,0.009719,0.741067,0.372807,1
0.894695,3,0.404255,0.132581,0.717644,0.009055,0.68928,0.391667,1
0.894695,3,0.425532,0.096764,0.692056,0.00645,0.734076,0.317982,1
0.894695,3,0.446809,0.089258,0.680452,0.005912,0.714397,0.350877,1
0.894695,3,0.468085,0.087607,0.656799,0.005858,0.698861,0.367982,1
0.894695,3,0.489362,0.087246,0.647575,0.005785,0.687727,0.36886,1
0.894695,3,0.510638,0.083884,0.634781,0.005613,0.674262,0.385965,1
0.894695,3,0.531915,0.085895,0.627492,0.005744,0.664164,0.396053,1
0.894695,3,0.553191,0.089168,0.620351,0.005933,0.693941,0.380702,1
0.894695,3,0.574468,0.085445,0.615293,0.005702,0.69653,0.370175,1
0.894695,3,0.595745,0.080401,0.609938,0.005422,0.68695,0.329386,0
0.894695,3,0.617021,0.074967,0.59878,0.005085,0.66986,0.34693,0
0.894695,3,0.638298,0.065059,0.596846,0.004427,0.657431,0.322807,0
0.894695,3,0.659574,0.080491,0.616483,0.005461,0.668566,0.345175,0
0.894695,3,0.680851,0.087306,0.644451,0.005887,0.677887,0.373246,1
0.894695,3,0.702128,0.088267,0.691758,0.005877,0.685914,0.396491,1
0.894695,3,0.723404,0.129518,0.784142,0.008614,0.738477,0.438596,1
0.894695,3,0.744681,0.187883,0.900922,0.01232,0.812015,0.427193,1
0.894695,3,0.765957,0.206497,0.926807,0.013369,0.832729,0.370614,1
0.894695,3,0.787234,0.186352,0.908361,0.012073,0.790264,0.473684,1
0.894695,3,0.808511,0.156059,0.869979,0.010154,0.752719,0.497807,1
0.894695,3,0.829787,0.128528,0.848706,0.008421,0.712066,0.47807,1
0.894695,3,0.851064,0.099285,0.818953,0.00657,0.685396,0.45307,1
0.894695,3,0.87234,0.09199,0.792026,0.006072,0.648887,0.479386,1
0.894695,3,0.893617,0.086346,0.737876,0.005717,0.615225,0.479386,1
0.894695,3,0.914894,0.076558,0.682535,0.005112,0.579234,0.472368,0
0.894695,3,0.93617,0.148493,0.690122,0.009898,0.539099,0.652193,1
0.894695,3,0.957447,0.108442,0.666022,0.007021,0.502848,0.586404,1
0.894695,3,0.978723,0.141648,0.643707,0.009456,0.567064,0.54693,1
0.894695,3,1.0,0.156419,0.631657,0.010573,0.562662,0.585526,1
0.894739,4,0.0,0.181608,0.619161,0.012208,0.542206,0.600439,1
0.894739,4,0.021277,0.147952,0.599673,0.009863,0.520197,0.628509,1
0.894739,4,0.042553,0.168188,0.572597,0.01129,0.577162,0.533772,1
0.894739,4,0.06383,0.121052,0.517257,0.008124,0.561885,0.573246,1
0.894739,4,0.085106,0.122433,0.462214,0.008135,0.529001,0.547807,1
0.894739,4,0.106383,0.14414,0.399732,0.009483,0.489384,0.644298,1
0.894739,4,0.12766,0.093941,0.353764,0.006072,0.460642,0.723246,0
0.894739,4,0.148936,0.077609,0.314936,0.004967,0.438115,0.730702,0
0.894739,4,0.170213,0.074787,0.289795,0.00388,0.417141,0.750439,0
0.894739,4,0.191489,0.074847,0.286076,0.003523,0.392284,0.772368,0
0.894739,4,0.212766,0.077219,0.311663,0.004009,0.400052,0.780263,0
0.894739,4,0.234043,0.074847,0.363136,0.004813,0.423874,0.690351,0
0.894739,4,0.255319,0.07902,0.474412,0.005158,0.49275,0.582456,0
0.894739,4,0.276596,0.096493,0.602946,0.006404,0.577421,0.451316,0
0.894739,4,0.297872,0.084454,0.653228,0.005656,0.629208,0.416228,0
0.894739,4,0.319149,0.122403,0.742041,0.008203,0.709218,0.335965,1
0.894739,4,0.340426,0.143329,0.765695,0.00957,0.753755,0.342982,1
0.894739,4,0.361702,0.120391,0.754686,0.008062,0.761781,0.368421,1
0.894739,4,0.382979,0.142819,0.782803,0.009449,0.773433,0.391228,1
0.894739,4,0.404255,0.153176,0.78429,0.010066,0.763594,0.438158,1
0.894739,4,0.425532,0.103218,0.763612,0.006809,0.751424,0.450439,0
0.894739,4,0.446809,0.090189,0.727908,0.005928,0.735888,0.439912,0
0.894739,4,0.468085,0.093131,0.705891,0.006128,0.725013,0.43114,0
0.894739,4,0.489362,0.089258,0.687891,0.005868,0.725013,0.402193,0
0.894739,4,0.510638,0.088027,0.668105,0.005798,0.709477,0.416228,0
0.894739,4,0.531915,0.083674,0.654567,0.005548,0.712843,0.427193,0
0.894739,4,0.553191,0.084064,0.647873,0.00558,0.746763,0.39693,0
0.894739,4,0.574468,0.084064,0.641922,0.00559,0.75479,0.412719,0
0.894739,4,0.595745,0.084064,0.629277,0.00559,0.745987,0.389912,0
0.894739,4,0.617021,0.083884,0.618715,0.005584,0.745728,0.424123,0
0.894739,4,0.638298,0.082623,0.617822,0.005488,0.74521,0.444298,0
0.894739,4,0.659574,0.083223,0.632847,0.005519,0.739254,0.485526,0
0.894739,4,0.680851,0.086796,0.661262,0.005704,0.741585,0.506579,0
0.894739,4,0.702128,0.094962,0.717346,0.006186,0.755049,0.548684,0
0.894739,4,0.723404,0.122343,0.80363,0.007991,0.796737,0.511404,1
0.894739,4,0.744681,0.192807,0.927849,0.01243,0.850078,0.532456,1
0.894739,4,0.765957,0.270986,0.956561,0.017401,0.842569,0.522368,1
0.894739,4,0.787234,0.193887,0.941684,0.01243,0.798032,0.528947,1
0.894739,4,0.808511,0.152006,0.905683,0.009744,0.741067,0.573684,1
0.894739,4,0.829787,0.114027,0.871318,0.007387,0.711807,0.585965,0
0.894739,4,0.851064,0.100727,0.844243,0.0065,0.677369,0.605263,0
0.894739,4,0.87234,0.089618,0.814341,0.005762,0.648887,0.535965,0
0.894739,4,0.893617,0.11826,0.767182,0.007692,0.613413,0.607895,1
0.894739,4,0.914894,0.081752,0.701874,0.00532,0.58001,0.547807,0
0.894739,4,0.93617,0.082112,0.701428,0.005382,0.548679,0.655263,0
0.894739,4,0.957447,0.076168,0.673758,0.003868,0.498964,0.59693,0
0.894739,4,0.978723,0.095653,0.651294,0.006246,0.576126,0.597807,0
0.894739,4,1.0,0.097364,0.6385,0.0064,0.561626,0.639912,0
0.894783,5,0.0,0.134893,0.631806,0.008968,0.544537,0.675,1
0.894783,5,0.021277,0.120331,0.606367,0.005536,0.523563,0.657895,1
0.894783,5,0.042553,0.132311,0.574085,0.008255,0.578975,0.586842,1
0.894783,5,0.06383,0.093731,0.523207,0.006223,0.560073,0.581579,0
0.894783,5,0.085106,0.077069,0.469354,0.005062,0.52434,0.63114,0
0.894783,5,0.106383,0.089468,0.411187,0.005752,0.484723,0.725877,0
0.894783,5,0.12766,0.080401,0.360607,0.005164,0.457276,0.708333,0
0.894783,5,0.148936,0.074787,0.321482,0.004103,0.426981,0.750439,0
0.894783,5,0.170213,0.074787,0.298274,0.003668,0.418436,0.72807,0
0.894783,5,0.191489,0.075207,0.297977,0.00484,0.398239,0.700877,0
0.894783,5,0.212766,0.085535,0.323862,0.005552,0.392543,0.734211,0
0.894783,5,0.234043,0.076618,0.379798,0.004998,0.411704,0.612281,0
0.894783,5,0.255319,0.083764,0.496132,0.005538,0.485759,0.546053,0
0.894783,5,0.276596,0.132431,0.630913,0.008758,0.575867,0.526316,1
0.894783,5,0.297872,0.090669,0.689676,0.006009,0.613413,0.510088,0
0.894783,5,0.319149,0.13129,0.774621,0.008697,0.700673,0.417982,1
0.894783,5,0.340426,0.152276,0.794406,0.010064,0.753755,0.393421,1
0.894783,5,0.361702,0.137715,0.777596,0.009186,0.750129,0.327193,1
0.894783,5,0.382979,0.151915,0.803332,0.01017,0.754531,0.37193,1
0.894783,5,0.404255,0.143569,0.800357,0.00958,0.74521,0.350439,1
0.894783,5,0.425532,0.088357,0.762124,0.005931,0.726567,0.370175,0
0.894783,5,0.446809,0.087997,0.727908,0.005901,0.718281,0.373246,0
0.894783,5,0.468085,0.085685,0.703213,0.005762,0.704816,0.369737,0
0.894783,5,0.489362,0.084154,0.687147,0.005685,0.700673,0.37807,0
0.894783,5,0.510638,0.084094,0.674204,0.005704,0.683843,0.364912,0
0.894783,5,0.531915,0.086766,0.655311,0.005904,0.673744,0.286842,0
0.894783,5,0.553191,0.085895,0.645195,0.005872,0.697307,0.290351,0
0.894783,5,0.574468,0.084514,0.638054,0.005742,0.696789,0.32807,0
0.894783,5,0.595745,0.081422,0.625409,0.005555,0.685914,0.328509,0
0.894783,5,0.617021,0.067792,0.611276,0.004643,0.676334,0.291228,0
0.894783,5,0.638298,0.062988,0.603243,0.004287,0.660798,0.282895,0
0.894783,5,0.659574,0.063829,0.619607,0.004312,0.661574,0.356579,0
0.894783,5,0.680851,0.069623,0.653972,0.004678,0.66028,0.464035,0
0.894783,5,0.702128,0.07905,0.712586,0.005295,0.682289,0.46886,0
0.894783,5,0.723404,0.089798,0.79634,0.006022,0.723459,0.453509,0
0.894783,5,0.744681,0.145611,0.899137,0.009651,0.795961,0.399123,1
0.894783,5,0.765957,0.158671,0.92889,0.010368,0.813309,0.428509,1
0.894783,5,0.787234,0.151795,0.917584,0.009896,0.781719,0.534649,1
0.894783,5,0.808511,0.096013,0.884261,0.006317,0.738736,0.496491,0
0.894783,5,0.829787,0.086946,0.857483,0.005742,0.7087,0.539912,0
0.894783,5,0.851064,0.090038,0.842458,0.005918,0.673744,0.546053,0
0.894783,5,0.87234,0.087486,0.822969,0.005727,0.652771,0.550877,0
0.894783,5,0.893617,0.080972,0.773728,0.005374,0.608752,0.51886,0
0.894783,5,0.914894,0.075447,0.708718,0.004763,0.561108,0.53114,0
0.894783,5,0.93617,0.075718,0.714668,0.003706,0.523304,0.535526,0
0.894783,5,0.957447,0.069683,0.692056,0.00295,0.491455,0.527632,0
0.894783,5,0.978723,0.080311,0.665724,0.005457,0.566287,0.505702,0
0.894783,5,1.0,0.080251,0.648914,0.005436,0.552305,0.537719,0
0.894828,6,0.0,0.077219,0.63255,0.005189,0.531331,0.607456,0
0.894828,6,0.021277,0.099676,0.612467,0.005515,0.510616,0.630702,1
0.894828,6,0.042553,0.11814,0.573193,0.007424,0.573019,0.560526,1
0.894828,6,0.06383,0.082713,0.526034,0.005498,0.556965,0.566228,0
0.894828,6,0.085106,0.075988,0.473073,0.005008,0.514241,0.62807,0
0.894828,6,0.106383,0.083013,0.416691,0.005399,0.4855,0.730263,0
0.894828,6,0.12766,0.076798,0.36388,0.003702,0.444847,0.750439,0
0.894828,6,0.148936,0.074787,0.328622,0.003259,0.423874,0.750439,0
0.894828,6,0.170213,0.073346,0.308688,0.003174,0.399016,0.794298,0
0.894828,6,0.191489,0.074787,0.301398,0.002964,0.398757,0.794298,0
0.894828,6,0.212766,0.074787,0.338887,0.003423,0.396168,0.794298,0
0.894828,6,0.234043,0.05218,0.39155,0.003367,0.424909,0.765789,0
0.894828,6,0.255319,0.062808,0.50476,0.004092,0.486018,0.644737,0
0.894828,6,0.276596,0.087096,0.641029,0.005617,0.564733,0.535088,0
0.894828,6,0.297872,0.080461,0.693841,0.005318,0.609529,0.540789,0
0.894828,6,0.319149,0.09181,0.787861,0.006068,0.690316,0.477632,1
0.894828,6,0.340426,0.113426,0.805266,0.007543,0.736406,0.381579,1
0.894828,6,0.361702,0.088777,0.787712,0.005908,0.745987,0.402632,0
0.894828,6,0.382979,0.099886,0.808688,0.006674,0.762817,0.411404,1
0.894828,6,0.404255,0.100667,0.808242,0.00673,0.750647,0.383333,1
0.894828,6,0.425532,0.085625,0.768075,0.005746,0.731745,0.414474,0
0.894828,6,0.446809,0.083704,0.738173,0.005604,0.719057,0.442544,0
0.894828,6,0.468085,0.081302,0.706635,0.005444,0.70378,0.425877,0
0.894828,6,0.489362,0.073256,0.675543,0.004948,0.690057,0.40614,0
0.894828,6,0.510638,0.05281,0.65055,0.003569,0.67711,0.360088,0
